,Date,Sensor_ID,CO2_Room,CO_Room,H2_Room,Humidity_Room,PM05_Room,PM100_Room,PM10_Room,PM25_Room,PM40_Room,PM_Room_Typical_Size,PM_Total_Room,Temperature_Room,VOC_Room,VOC_Room_RAW,scenario_label,class,number_label,UV_Room,Interval_label,CO2_Room_Trend,CO_Room_Trend,H2_Room_Trend,PM05_Room_Trend,PM10_Room_Trend,PM25_Room_Trend,PM40_Room_Trend,PM100_Room_Trend,PM_Room_Typical_Size_Trend,VOC_Room_RAW_Trend
1726,4310,sensornode0007,804.7,1.37,0.01,42.37,116,0,18,0,0,0.58,135,24.88,77,0.43,Ventilation,1,,,17,0.1,-0.346666666666667,-0.6,0.113333333333333,0.12,0.23,0.23,0.23,0.23,-0.673333333333333
1727,4310,sensornode0008,633.3,2.11,-0.27,45.8,130,0,18,0,0,0.45,150,22.9,120.8,2.04,Ventilation,1,,,17,0.646666666666667,0.04,-0.02,0.27,0.323333333333333,0.23,0.156666666666667,0.156666666666667,0.433333333333333,-0.79
1728,4320,sensornode0005,571.4,0.61,-0.46,41.06,99,0,15,0,0,0.51,115,25.16,143,2.12,Ventilation,1,,,17,-0.336666666666667,0.373333333333333,-0.506666666666667,-0.116666666666667,-0.05,0.156666666666667,0.08,0.08,0.46,-0.933333333333333
1729,4320,sensornode0006,593.8,0.96,-0.11,42.45,111,0,17,0,0,0.53,129,24.61,138.2,2.06,Ventilation,1,,,17,-0.386666666666667,-0.24,-0.553333333333333,0.483333333333333,0.456666666666667,0.366666666666667,0.366666666666667,0.366666666666667,0.166666666666667,-0.363333333333333
1730,4320,sensornode0007,805.6,1.31,0.03,42.33,110,0,17,0,0,0.58,128,24.85,75.8,0.4,Ventilation,1,,,17,0.1,-0.346666666666667,-0.6,0.113333333333333,0.12,0.23,0.23,0.23,0.23,-0.673333333333333
1731,4320,sensornode0008,621.6,2.11,-0.27,45.76,132,0,18,0,0,0.44,151,22.88,119.6,1.98,Ventilation,1,,,17,0.646666666666667,0.04,-0.02,0.27,0.323333333333333,0.23,0.156666666666667,0.156666666666667,0.433333333333333,-0.79
1732,4330,sensornode0005,567.9,0.61,-0.46,41.05,102,0,16,0,0,0.53,118,25.14,141.4,2.1,Ventilation,1,,,17,-0.336666666666667,0.373333333333333,-0.506666666666667,-0.116666666666667,-0.05,0.156666666666667,0.08,0.08,0.46,-0.933333333333333
1733,4330,sensornode0006,589.3,0.96,-0.11,42.49,110,0,17,0,0,0.53,128,24.6,137,2.02,Ventilation,1,,,17,-0.386666666666667,-0.24,-0.553333333333333,0.483333333333333,0.456666666666667,0.366666666666667,0.366666666666667,0.366666666666667,0.166666666666667,-0.363333333333333
1734,4330,sensornode0007,809.6,1.31,0.03,42.27,110,0,17,0,0,0.6,129,24.84,75,0.38,Ventilation,1,,,17,0.1,-0.346666666666667,-0.6,0.113333333333333,0.12,0.23,0.23,0.23,0.23,-0.673333333333333
1735,4330,sensornode0008,611.9,2.18,-0.28,45.66,129,0,18,0,0,0.45,148,22.89,118.2,1.97,Ventilation,1,,,17,0.646666666666667,0.04,-0.02,0.27,0.323333333333333,0.23,0.156666666666667,0.156666666666667,0.433333333333333,-0.79
1736,4340,sensornode0005,566.1,0.64,-0.46,40.95,105,0,16,0,0,0.54,123,25.15,140,2.04,Ventilation,1,,,17,-0.336666666666667,0.373333333333333,-0.506666666666667,-0.116666666666667,-0.05,0.156666666666667,0.08,0.08,0.46,-0.933333333333333
1737,4340,sensornode0006,589.1,0.89,-0.12,42.55,109,0,17,0,0,0.52,127,24.6,135.8,1.99,Ventilation,1,,,17,-0.386666666666667,-0.24,-0.553333333333333,0.483333333333333,0.456666666666667,0.366666666666667,0.366666666666667,0.366666666666667,0.166666666666667,-0.363333333333333
1738,4340,sensornode0007,802.3,1.3,0.01,42.23,114,0,18,0,0,0.6,133,24.86,74,0.36,Ventilation,1,,,17,0.1,-0.346666666666667,-0.6,0.113333333333333,0.12,0.23,0.23,0.23,0.23,-0.673333333333333
1739,4340,sensornode0008,594.6,2.18,-0.28,45.64,130,0,18,0,0,0.44,149,22.89,117.2,1.94,Ventilation,1,,,17,0.646666666666667,0.04,-0.02,0.27,0.323333333333333,0.23,0.156666666666667,0.156666666666667,0.433333333333333,-0.79
1740,4350,sensornode0005,556.5,0.64,-0.46,40.93,105,0,16,0,0,0.52,122,25.12,138.4,1.98,Ventilation,1,,,17,-0.336666666666667,0.373333333333333,-0.506666666666667,-0.116666666666667,-0.05,0.156666666666667,0.08,0.08,0.46,-0.933333333333333
1741,4350,sensornode0006,589.3,0.89,-0.12,42.71,108,0,17,0,0,0.53,125,24.59,134.8,1.97,Ventilation,1,,,17,-0.386666666666667,-0.24,-0.553333333333333,0.483333333333333,0.456666666666667,0.366666666666667,0.366666666666667,0.366666666666667,0.166666666666667,-0.363333333333333
1742,4350,sensornode0007,794.5,1.3,0.01,42.27,115,0,18,0,0,0.61,134,24.85,73.2,0.35,Ventilation,1,,,17,0.1,-0.346666666666667,-0.6,0.113333333333333,0.12,0.23,0.23,0.23,0.23,-0.673333333333333
1743,4350,sensornode0008,584.5,2.29,-0.28,45.71,131,0,18,0,0,0.46,150,22.91,116.2,1.9,Ventilation,1,,,17,0.646666666666667,0.04,-0.02,0.27,0.323333333333333,0.23,0.156666666666667,0.156666666666667,0.433333333333333,-0.79
1744,4360,sensornode0005,559.8,0.78,-0.49,40.97,104,0,16,0,0,0.52,121,25.11,137,1.98,Ventilation,1,,,17,-0.336666666666667,0.373333333333333,-0.506666666666667,-0.116666666666667,-0.05,0.156666666666667,0.08,0.08,0.46,-0.933333333333333
1745,4360,sensornode0006,589.7,0.81,-0.12,42.86,110,0,17,0,0,0.54,128,24.6,133.6,1.93,Ventilation,1,,,17,-0.386666666666667,-0.24,-0.553333333333333,0.483333333333333,0.456666666666667,0.366666666666667,0.366666666666667,0.366666666666667,0.166666666666667,-0.363333333333333
1746,4360,sensornode0007,790.7,1.13,0,42.34,117,0,18,0,0,0.6,136,24.84,73,0.36,Ventilation,1,,,17,0.1,-0.346666666666667,-0.6,0.113333333333333,0.12,0.23,0.23,0.23,0.23,-0.673333333333333
1747,4360,sensornode0008,605,2.29,-0.28,45.73,130,0,18,0,0,0.46,149,22.91,115.4,1.9,Ventilation,1,,,17,0.646666666666667,0.04,-0.02,0.27,0.323333333333333,0.23,0.156666666666667,0.156666666666667,0.433333333333333,-0.79
1748,4370,sensornode0005,561.9,0.78,-0.49,41.01,104,0,16,0,0,0.52,121,25.11,136.2,1.96,Ventilation,1,,,17,-0.336666666666667,0.373333333333333,-0.506666666666667,-0.116666666666667,-0.05,0.156666666666667,0.08,0.08,0.46,-0.933333333333333
1749,4370,sensornode0006,590.7,0.81,-0.12,42.99,109,0,17,0,0,0.52,127,24.59,132.6,1.9,Ventilation,1,,,17,-0.386666666666667,-0.24,-0.553333333333333,0.483333333333333,0.456666666666667,0.366666666666667,0.366666666666667,0.366666666666667,0.166666666666667,-0.363333333333333
1750,4370,sensornode0007,793.7,1.13,0,42.45,121,0,19,0,0,0.6,141,24.83,72.6,0.34,Ventilation,1,,,17,0.1,-0.346666666666667,-0.6,0.113333333333333,0.12,0.23,0.23,0.23,0.23,-0.673333333333333
1751,4370,sensornode0008,610.5,2.38,-0.28,45.91,131,0,18,0,0,0.47,150,22.9,115,1.87,Ventilation,1,,,17,0.646666666666667,0.04,-0.02,0.27,0.323333333333333,0.23,0.156666666666667,0.156666666666667,0.433333333333333,-0.79
1752,4380,sensornode0005,561.6,0.85,-0.49,41.1,102,0,16,0,0,0.52,119,25.1,135.2,1.91,Ventilation,1,,,17,-0.336666666666667,0.373333333333333,-0.506666666666667,-0.116666666666667,-0.05,0.156666666666667,0.08,0.08,0.46,-0.933333333333333
1753,4380,sensornode0006,592,0.88,-0.13,43.02,109,0,17,0,0,0.51,127,24.6,131.4,1.88,Ventilation,1,,,17,-0.386666666666667,-0.24,-0.553333333333333,0.483333333333333,0.456666666666667,0.366666666666667,0.366666666666667,0.366666666666667,0.166666666666667,-0.363333333333333
1754,4380,sensornode0007,785.3,0.98,0.02,42.63,122,0,19,0,0,0.59,142,24.81,72,0.32,Ventilation,1,,,17,0.1,-0.346666666666667,-0.6,0.113333333333333,0.12,0.23,0.23,0.23,0.23,-0.673333333333333
1755,4380,sensornode0008,676.4,2.38,-0.28,46.07,131,0,18,0,0,0.47,150,22.89,114,1.83,Ventilation,1,,,17,0.646666666666667,0.04,-0.02,0.27,0.323333333333333,0.23,0.156666666666667,0.156666666666667,0.433333333333333,-0.79
1756,4390,sensornode0005,565.9,0.85,-0.49,41.25,100,0,15,0,0,0.52,116,25.1,133.6,1.87,Ventilation,1,,,17,-0.336666666666667,0.373333333333333,-0.506666666666667,-0.116666666666667,-0.05,0.156666666666667,0.08,0.08,0.46,-0.933333333333333
1757,4390,sensornode0006,592.4,0.88,-0.13,43.09,114,0,18,0,0,0.5,132,24.58,130.4,1.82,Ventilation,1,,,17,-0.386666666666667,-0.24,-0.553333333333333,0.483333333333333,0.456666666666667,0.366666666666667,0.366666666666667,0.366666666666667,0.166666666666667,-0.363333333333333
1758,4390,sensornode0007,787.5,0.98,0.02,42.75,119,0,19,0,0,0.61,138,24.81,71.4,0.31,Ventilation,1,,,17,0.1,-0.346666666666667,-0.6,0.113333333333333,0.12,0.23,0.23,0.23,0.23,-0.673333333333333
1759,4390,sensornode0008,690.9,2.1,-0.27,46.23,127,0,18,0,0,0.49,146,22.94,113,1.8,Ventilation,1,,,17,0.646666666666667,0.04,-0.02,0.27,0.323333333333333,0.23,0.156666666666667,0.156666666666667,0.433333333333333,-0.79
1760,4400,sensornode0005,568.4,0.82,-0.48,41.39,101,0,16,0,0,0.52,118,25.1,133,1.89,Ventilation,1,,,17,-0.336666666666667,0.373333333333333,-0.506666666666667,-0.116666666666667,-0.05,0.156666666666667,0.08,0.08,0.46,-0.933333333333333
1761,4400,sensornode0006,592.8,1.3,-0.11,42.96,117,0,18,0,0,0.51,136,24.56,129.2,1.8,Ventilation,1,,,17,-0.386666666666667,-0.24,-0.553333333333333,0.483333333333333,0.456666666666667,0.366666666666667,0.366666666666667,0.366666666666667,0.166666666666667,-0.363333333333333
1762,4400,sensornode0007,797.2,1,0.01,42.87,111,0,17,0,0,0.59,129,24.8,71,0.29,Ventilation,1,,,17,0.1,-0.346666666666667,-0.6,0.113333333333333,0.12,0.23,0.23,0.23,0.23,-0.673333333333333
1763,4400,sensornode0008,654,2.1,-0.27,46.23,127,0,18,0,0,0.48,145,22.92,112.8,1.8,Ventilation,1,,,17,0.646666666666667,0.04,-0.02,0.27,0.323333333333333,0.23,0.156666666666667,0.156666666666667,0.433333333333333,-0.79
1764,4410,sensornode0005,565.4,0.82,-0.48,41.5,100,0,15,0,0,0.51,116,25.07,131.8,1.83,Ventilation,1,,,17,-0.336666666666667,0.373333333333333,-0.506666666666667,-0.116666666666667,-0.05,0.156666666666667,0.08,0.08,0.46,-0.933333333333333
1765,4410,sensornode0006,592.1,1.3,-0.11,42.89,116,0,18,0,0,0.5,135,24.53,128.2,1.8,Ventilation,1,,,17,-0.386666666666667,-0.24,-0.553333333333333,0.483333333333333,0.456666666666667,0.366666666666667,0.366666666666667,0.366666666666667,0.166666666666667,-0.363333333333333
1766,4410,sensornode0007,800.5,1,0.01,42.95,108,0,17,0,0,0.57,125,24.79,70.2,0.29,Ventilation,1,,,17,0.1,-0.346666666666667,-0.6,0.113333333333333,0.12,0.23,0.23,0.23,0.23,-0.673333333333333
1767,4410,sensornode0008,633,2.17,-0.28,46.29,126,0,18,0,0,0.48,145,22.92,112,1.75,Ventilation,1,,,17,0.646666666666667,0.04,-0.02,0.27,0.323333333333333,0.23,0.156666666666667,0.156666666666667,0.433333333333333,-0.79
1768,4420,sensornode0005,562.4,0.75,-0.48,41.55,98,0,15,0,0,0.51,115,25.06,130.8,1.81,Ventilation,1,,,17,-0.336666666666667,0.373333333333333,-0.506666666666667,-0.116666666666667,-0.05,0.156666666666667,0.08,0.08,0.46,-0.933333333333333
1769,4420,sensornode0006,591.4,1.02,-0.12,42.84,113,0,18,0,0,0.5,131,24.5,127.2,1.73,Ventilation,1,,,17,-0.386666666666667,-0.24,-0.553333333333333,0.483333333333333,0.456666666666667,0.366666666666667,0.366666666666667,0.366666666666667,0.166666666666667,-0.363333333333333
1770,4420,sensornode0007,806.4,0.8,-0.01,42.93,108,0,17,0,0,0.57,126,24.77,70,0.26,Ventilation,1,,,17,0.1,-0.346666666666667,-0.6,0.113333333333333,0.12,0.23,0.23,0.23,0.23,-0.673333333333333
1771,4420,sensornode0008,617,2.17,-0.28,46.23,127,0,18,0,0,0.47,145,22.89,111,1.74,Ventilation,1,,,17,0.646666666666667,0.04,-0.02,0.27,0.323333333333333,0.23,0.156666666666667,0.156666666666667,0.433333333333333,-0.79
1772,4430,sensornode0005,560,0.75,-0.48,41.6,103,0,16,0,0,0.53,120,25.06,129.8,1.78,Ventilation,1,,,17,-0.336666666666667,0.373333333333333,-0.506666666666667,-0.116666666666667,-0.05,0.156666666666667,0.08,0.08,0.46,-0.933333333333333
1773,4430,sensornode0006,591.7,1.02,-0.12,42.79,111,0,17,0,0,0.5,130,24.54,126,1.73,Ventilation,1,,,17,-0.386666666666667,-0.24,-0.553333333333333,0.483333333333333,0.456666666666667,0.366666666666667,0.366666666666667,0.366666666666667,0.166666666666667,-0.363333333333333
1774,4430,sensornode0007,806.3,0.8,-0.01,42.8,109,0,17,0,0,0.58,127,24.75,69,0.24,Ventilation,1,,,17,0.1,-0.346666666666667,-0.6,0.113333333333333,0.12,0.23,0.23,0.23,0.23,-0.673333333333333
1775,4430,sensornode0008,634.6,2.77,-0.29,46.1,130,0,18,0,0,0.47,149,22.82,110.6,1.72,Ventilation,1,,,17,0.646666666666667,0.04,-0.02,0.27,0.323333333333333,0.23,0.156666666666667,0.156666666666667,0.433333333333333,-0.79
1776,4440,sensornode0005,563.4,0.82,-0.48,41.49,105,0,16,0,0,0.53,122,25.03,128.6,1.73,Ventilation,1,,,17,-0.336666666666667,0.373333333333333,-0.506666666666667,-0.116666666666667,-0.05,0.156666666666667,0.08,0.08,0.46,-0.933333333333333
1777,4440,sensornode0006,590.1,0.98,-0.12,42.71,167,0,26,0,0,0.51,195,24.63,125,1.71,Ventilation,1,,,17,-0.386666666666667,-0.24,-0.553333333333333,0.483333333333333,0.456666666666667,0.366666666666667,0.366666666666667,0.366666666666667,0.166666666666667,-0.363333333333333
1778,4440,sensornode0007,801.4,1.28,-0.01,42.76,111,0,17,0,0,0.57,129,24.72,68.4,0.23,Ventilation,1,,,17,0.1,-0.346666666666667,-0.6,0.113333333333333,0.12,0.23,0.23,0.23,0.23,-0.673333333333333
1779,4440,sensornode0008,649.3,2.77,-0.29,46.14,130,0,18,0,0,0.48,149,22.78,109.6,1.66,Ventilation,1,,,17,0.646666666666667,0.04,-0.02,0.27,0.323333333333333,0.23,0.156666666666667,0.156666666666667,0.433333333333333,-0.79
1780,4450,sensornode0005,564.2,0.82,-0.48,41.41,105,0,16,0,0,0.54,123,25.01,127.2,1.7,Ventilation,1,,,17,-0.336666666666667,0.373333333333333,-0.506666666666667,-0.116666666666667,-0.05,0.156666666666667,0.08,0.08,0.46,-0.933333333333333
1781,4450,sensornode0006,590.9,0.98,-0.12,42.55,12601,3,2012,52,3,0.54,14673,24.74,125.2,1.82,Ventilation,1,,,17,-0.386666666666667,-0.24,-0.553333333333333,0.483333333333333,0.456666666666667,0.366666666666667,0.366666666666667,0.366666666666667,0.166666666666667,-0.363333333333333
1782,4450,sensornode0007,800,1.28,-0.01,42.69,110,0,17,0,0,0.56,128,24.74,68,0.21,Ventilation,1,,,17,0.1,-0.346666666666667,-0.6,0.113333333333333,0.12,0.23,0.23,0.23,0.23,-0.673333333333333
1783,4450,sensornode0008,636.7,2.62,-0.27,46.17,128,0,18,0,0,0.48,147,22.76,108.6,1.6,Ventilation,1,,,17,0.646666666666667,0.04,-0.02,0.27,0.323333333333333,0.23,0.156666666666667,0.156666666666667,0.433333333333333,-0.79
1784,4460,sensornode0005,564.6,1.07,-0.49,41.37,104,0,16,0,0,0.53,121,25,126.2,1.68,Ventilation,1,,,17,-0.336666666666667,0.373333333333333,-0.506666666666667,-0.116666666666667,-0.05,0.156666666666667,0.08,0.08,0.46,-0.933333333333333
1785,4460,sensornode0006,591.5,0.92,-0.14,42.36,31256,11,5119,205,23,0.67,36617,24.82,129.4,2.25,Cable,1,,,17,-0.386666666666667,-0.24,-0.553333333333333,0.483333333333333,0.456666666666667,0.366666666666667,0.366666666666667,0.366666666666667,0.166666666666667,-0.363333333333333
1786,4460,sensornode0007,779.6,1.2,-0.01,42.59,107,0,17,0,0,0.57,125,24.8,67,0.21,Ventilation,1,,,17,0.1,-0.346666666666667,-0.6,0.113333333333333,0.12,0.23,0.23,0.23,0.23,-0.673333333333333
1787,4460,sensornode0008,653.9,2.62,-0.27,46,126,0,18,0,0,0.48,145,22.92,108,1.63,Ventilation,1,,,17,0.646666666666667,0.04,-0.02,0.27,0.323333333333333,0.23,0.156666666666667,0.156666666666667,0.433333333333333,-0.79
1788,4470,sensornode0005,566.8,1.07,-0.49,41.4,108,0,17,0,0,0.53,126,24.96,125.2,1.65,Ventilation,1,,,17,-0.336666666666667,0.373333333333333,-0.506666666666667,-0.116666666666667,-0.05,0.156666666666667,0.08,0.08,0.46,-0.933333333333333
1789,4470,sensornode0006,591.1,0.92,-0.14,42.2,33937,17,5743,328,46,0.68,40073,24.91,137.8,2.66,Cable,1,,,17,-0.386666666666667,-0.24,-0.553333333333333,0.483333333333333,0.456666666666667,0.366666666666667,0.366666666666667,0.366666666666667,0.166666666666667,-0.363333333333333
1790,4470,sensornode0007,781.3,1.2,-0.01,42.62,5937,1,947,24,1,0.58,6913,24.83,67,0.24,Ventilation,1,,,17,0.1,-0.346666666666667,-0.6,0.113333333333333,0.12,0.23,0.23,0.23,0.23,-0.673333333333333
1791,4470,sensornode0008,675.5,2.52,-0.27,45.63,669,0,95,1,0,0.48,767,23.11,108,1.66,Ventilation,1,,,17,0.646666666666667,0.04,-0.02,0.27,0.323333333333333,0.23,0.156666666666667,0.156666666666667,0.433333333333333,-0.79
1792,4480,sensornode0005,566.6,0.82,-0.48,41.52,2532,0,404,10,0,0.54,2949,24.98,124,1.66,Ventilation,1,,,17,-0.336666666666667,0.373333333333333,-0.506666666666667,-0.116666666666667,-0.05,0.156666666666667,0.08,0.08,0.46,-0.933333333333333
1793,4480,sensornode0006,591.5,0.92,-0.12,42.04,34178,20,5902,398,59,0.69,40560,24.98,146.6,2.92,Cable,1,,,17,-0.386666666666667,-0.24,-0.553333333333333,0.483333333333333,0.456666666666667,0.366666666666667,0.366666666666667,0.366666666666667,0.166666666666667,-0.363333333333333
1794,4480,sensornode0007,792.5,1.2,0,42.54,29003,16,4968,316,46,0.8,34351,24.87,69.2,0.49,Cable,1,,,17,0.1,-0.346666666666667,-0.6,0.113333333333333,0.12,0.23,0.23,0.23,0.23,-0.673333333333333
1795,4480,sensornode0008,679.9,2.52,-0.27,45.2,20656,6,3058,125,19,0.65,23866,23.31,108.2,1.77,Ventilation,1,,,17,0.646666666666667,0.04,-0.02,0.27,0.323333333333333,0.23,0.156666666666667,0.156666666666667,0.433333333333333,-0.79
1796,4490,sensornode0005,565.6,0.82,-0.48,41.52,20358,6,3316,123,13,0.65,23819,24.97,124.8,1.83,Cable,1,,,17,-0.336666666666667,0.373333333333333,-0.506666666666667,-0.116666666666667,-0.05,0.156666666666667,0.08,0.08,0.46,-0.933333333333333
1797,4490,sensornode0006,592.1,0.92,-0.12,41.93,34812,23,6081,445,68,0.68,41430,25.03,155.6,3.2,Cable,1,,,17,-0.386666666666667,-0.24,-0.553333333333333,0.483333333333333,0.456666666666667,0.366666666666667,0.366666666666667,0.366666666666667,0.166666666666667,-0.363333333333333
1798,4490,sensornode0007,792.9,1.2,0,42.46,31934,37,6187,758,129,0.86,39046,24.91,76,0.88,Cable,1,,,17,0.1,-0.346666666666667,-0.6,0.113333333333333,0.12,0.23,0.23,0.23,0.23,-0.673333333333333
1799,4490,sensornode0008,696.9,1.78,-0.24,44.75,32941,15,5711,661,103,0.81,39433,23.5,112,2.16,Cable,1,,,17,0.646666666666667,0.04,-0.02,0.27,0.323333333333333,0.23,0.156666666666667,0.156666666666667,0.433333333333333,-0.79
1800,4500,sensornode0005,566,0.9,-0.47,41.56,32183,17,5488,335,48,0.71,38074,24.96,129.4,2.18,Cable,1,,,18,0.926666666666667,0.586666666666667,0.92,0.426666666666667,0.74,0.746666666666667,0.75,0.756666666666667,0.643333333333333,1
1801,4500,sensornode0006,594.2,0.99,-0.11,41.82,34722,24,6121,476,74,0.69,41419,25.1,164,3.39,Cable,1,,,18,1,0.68,0.866666666666667,0.453333333333333,0.68,0.696666666666667,0.7,0.703333333333333,0.59,0.996666666666667
1802,4500,sensornode0007,793.9,1.43,0.03,42.38,32709,54,6901,1098,194,0.86,40958,24.95,84.6,1.13,Cable,1,,,18,0.74,0.52,0.92,0.486666666666667,0.746666666666667,0.76,0.756666666666667,0.763333333333333,0.623333333333333,1
1803,4500,sensornode0008,700.6,1.78,-0.24,44.37,33805,23,7062,1342,212,0.87,42446,23.67,117.6,2.49,Cable,1,,,18,0.456666666666667,-0.106666666666667,0.92,-0.446666666666667,0.666666666666667,0.706666666666667,0.696666666666667,0.69,0.533333333333333,1
1804,4510,sensornode0005,565.4,0.9,-0.47,41.56,34396,29,6257,583,94,0.76,41362,24.98,137,2.5,Cable,1,,,18,0.926666666666667,0.586666666666667,0.92,0.426666666666667,0.74,0.746666666666667,0.75,0.756666666666667,0.643333333333333,1
1805,4510,sensornode0006,598.4,0.99,-0.11,41.7,35396,26,6296,517,81,0.69,42317,25.15,170.6,3.48,Cable,1,,,18,1,0.68,0.866666666666667,0.453333333333333,0.68,0.696666666666667,0.7,0.703333333333333,0.59,0.996666666666667
1806,4510,sensornode0007,799.4,1.43,0.03,42.33,32821,65,7324,1331,238,0.87,41780,24.98,92.8,1.33,Cable,1,,,18,0.74,0.52,0.92,0.486666666666667,0.746666666666667,0.76,0.756666666666667,0.763333333333333,0.623333333333333,1
1807,4510,sensornode0008,699,1.71,-0.19,44,33588,27,7629,1672,264,0.84,43182,23.8,124.4,2.76,Cable,1,,,18,0.456666666666667,-0.106666666666667,0.92,-0.446666666666667,0.666666666666667,0.706666666666667,0.696666666666667,0.69,0.533333333333333,1
1808,4520,sensornode0005,565.9,1.01,-0.39,41.57,34623,39,6657,792,134,0.76,42247,24.97,145.4,2.81,Cable,1,,,18,0.926666666666667,0.586666666666667,0.92,0.426666666666667,0.74,0.746666666666667,0.75,0.756666666666667,0.643333333333333,1
1809,4520,sensornode0006,602.7,1.04,-0.09,41.64,34628,26,6164,509,80,0.68,41408,25.18,176.2,3.69,Cable,1,,,18,1,0.68,0.866666666666667,0.453333333333333,0.68,0.696666666666667,0.7,0.703333333333333,0.59,0.996666666666667
1810,4520,sensornode0007,800.4,1.62,0.06,42.26,32862,73,7631,1503,271,0.88,42341,25.01,100,1.45,Cable,1,,,18,0.74,0.52,0.92,0.486666666666667,0.746666666666667,0.76,0.756666666666667,0.763333333333333,0.623333333333333,1
1811,4520,sensornode0008,698.8,1.71,-0.19,43.73,33428,28,7850,1806,286,0.84,43399,23.92,130.6,2.98,Cable,1,,,18,0.456666666666667,-0.106666666666667,0.92,-0.446666666666667,0.666666666666667,0.706666666666667,0.696666666666667,0.69,0.533333333333333,1
1812,4530,sensornode0005,567.4,1.01,-0.39,41.56,34717,43,6823,878,151,0.74,42614,24.98,154.2,3.02,Cable,1,,,18,0.926666666666667,0.586666666666667,0.92,0.426666666666667,0.74,0.746666666666667,0.75,0.756666666666667,0.643333333333333,1
1813,4530,sensornode0006,609.6,1.04,-0.09,41.56,34064,24,6038,485,76,0.66,40689,25.21,181.8,3.82,Cable,1,,,18,1,0.68,0.866666666666667,0.453333333333333,0.68,0.696666666666667,0.7,0.703333333333333,0.59,0.996666666666667
1814,4530,sensornode0007,805,1.62,0.06,42.22,32804,79,7836,1626,295,0.87,42642,25.04,106,1.56,Cable,1,,,18,0.74,0.52,0.92,0.486666666666667,0.746666666666667,0.76,0.756666666666667,0.763333333333333,0.623333333333333,1
1815,4530,sensornode0008,674.4,1.72,-0.17,43.49,33356,29,7921,1850,293,0.85,43450,24.05,136.8,3.17,Cable,1,,,18,0.456666666666667,-0.106666666666667,0.92,-0.446666666666667,0.666666666666667,0.706666666666667,0.696666666666667,0.69,0.533333333333333,1
1816,4540,sensornode0005,567,1.31,-0.37,41.57,34760,46,6923,932,161,0.76,42823,24.98,162.2,3.22,Cable,1,,,18,0.926666666666667,0.586666666666667,0.92,0.426666666666667,0.74,0.746666666666667,0.75,0.756666666666667,0.643333333333333,1
1817,4540,sensornode0006,619,1,-0.1,41.54,33752,24,5990,485,76,0.69,40329,25.24,185.8,3.9,Cable,1,,,18,1,0.68,0.866666666666667,0.453333333333333,0.68,0.696666666666667,0.7,0.703333333333333,0.59,0.996666666666667
1818,4540,sensornode0007,814.3,1.56,0.09,42.14,32779,80,7894,1661,301,0.87,42717,25.07,111,1.67,Cable,1,,,18,0.74,0.52,0.92,0.486666666666667,0.746666666666667,0.76,0.756666666666667,0.763333333333333,0.623333333333333,1
1819,4540,sensornode0008,689.1,1.72,-0.17,43.26,33085,30,8066,1951,309,0.85,43443,24.14,142,3.34,Cable,1,,,18,0.456666666666667,-0.106666666666667,0.92,-0.446666666666667,0.666666666666667,0.706666666666667,0.696666666666667,0.69,0.533333333333333,1
1820,4550,sensornode0005,569.3,1.31,-0.37,41.54,34697,48,6995,979,170,0.76,42890,24.99,168.8,3.37,Cable,1,,,18,0.926666666666667,0.586666666666667,0.92,0.426666666666667,0.74,0.746666666666667,0.75,0.756666666666667,0.643333333333333,1
1821,4550,sensornode0006,621.6,1,-0.1,41.52,32864,24,5829,471,74,0.65,39263,25.25,188.8,3.9,Cable,1,,,18,1,0.68,0.866666666666667,0.453333333333333,0.68,0.696666666666667,0.7,0.703333333333333,0.59,0.996666666666667
1822,4550,sensornode0007,820.6,1.56,0.09,42.09,32736,80,7866,1649,299,0.88,42632,25.11,115,1.72,Cable,1,,,18,0.74,0.52,0.92,0.486666666666667,0.746666666666667,0.76,0.756666666666667,0.763333333333333,0.623333333333333,1
1823,4550,sensornode0008,707.5,1.63,-0.16,43.05,32989,29,8000,1922,304,0.84,43247,24.25,146.8,3.43,Cable,1,,,18,0.456666666666667,-0.106666666666667,0.92,-0.446666666666667,0.666666666666667,0.706666666666667,0.696666666666667,0.69,0.533333333333333,1
1824,4560,sensornode0005,572.6,1.26,-0.35,41.54,34619,48,6982,978,170,0.75,42798,25.01,174,3.46,Cable,1,,,18,0.926666666666667,0.586666666666667,0.92,0.426666666666667,0.74,0.746666666666667,0.75,0.756666666666667,0.643333333333333,1
